Information Report,2016-0801-0001,08/01/2016 04:11 P.M.,08/01/2016 04:11 P.M.,MMC,11200 SW 8TH ST,Closed,Yes
"",,,,,Paul Cejas,,
Theft/Headphones,2016-0802-0001,08/02/2016 00:18 A.M.,08/02/2016 00:18 A.M.,MMC,,Open,Yes
"",,,,,Architecture,,
Conduct Investigation,2016-0802-0003,08/02/2016 03:33 P.M.,08/02/2016 03:33 P.M.,MMC,Student Health Center,Closed,Yes
Theft/Samsung Computer,,,,,Paul Cejas,,
"",2016-0802-0004,08/02/2016 06:38 P.M.,08/02/2016 06:38 P.M.,MMC,,Open,Unknown
Monitor,,,,,Architecture,,
"",,,,,Engineering &,,
Criminal Mischief,2016-0803-0001,08/03/2016 09:34 A.M.,08/03/2016 09:34 A.M.,MMC,,Open,Unknown
"",,,,,Computer Science,,
Theft/Headphones,2016-0803-0002,08/03/2016 04:48 P.M.,08/03/2016 04:48 P.M.,MMC,Graham Center,Open,Yes
Fraud,2016-0803-0003,08/03/2016 04:35 P.M.,08/03/2016 04:35 P.M.,MMC,Blue Garage,Open,Yes
Theft/Bicycle,2016-0808-0001,08/08/2016 10:23 A.M.,08/08/2016 10:23 A.M.,CEAS,Engineering Center,Open,Yes
Burglary/Laptop,2016-0808-0002,08/08/2016 11:28 A.M.,08/08/2016 11:28 A.M.,MMC,College Of Business,Open,Unknown
Criminal Mischief,2016-0809-0001,08/09/2016 08:56 A.M.,08/09/2016 08:56 A.M.,MMC,Green Library,Closed,Staff
"",,,,,University Apartments,,
Fire Occupied,2016-0810-0001,08/10/2016 00:33 A.M.,08/10/2016 00:33 A.M.,MMC,,Closed,Unknown
"",,,,,Bldg A,,
"",,,,,Primera Casa- Charles,,
Arrest/PTA,2016-0810-0002,08/10/2016 08:10 A.M.,08/10/2016 08:10 A.M.,MMC,,Closed,No
"",,,,,Perry,,
"",,,,,Primera Casa- Charles,,
Fraud,2016-0810-0003,08/10/2016 01:53 P.M.,08/10/2016 01:53 P.M.,MMC,,Open,Unknown
"",,,,,Perry,,
"",,,,,Wolfe University,,
