"",,,,,SW 107TH AVE/SW,,
Arrest,2017-0401-0001,04/01/2017 06:29 A.M.,04/01/2017 06:29 A.M.,MMC,,Closed,No
"",,,,,32ND ST,,
"",,,,,SW 107TH AVE/SW,,
Civil Citation,2017-0401-0002,04/01/2017 11:15 A.M.,04/01/2017 11:15 A.M.,MMC,,Open,No
"",,,,,32ND ST,,
Disturbamce,2017-0401-0003,04/01/2017 11:48 A.M.,04/01/2017 11:48 A.M.,MMC,Parkview West,Closed,Yes
Theft/Laptop and,,,,,Ernest R. Graham,,
"",2017-0401-0004,04/01/2017 01:41 P.M.,04/01/2017 01:41 P.M.,MMC,,Open,Yes
Headphones,,,,,Center,,
"",,,,,University Apartments,,
Assault/Battery,2017-0402-0001,04/02/2017 02:45 P.M.,04/02/2017 02:45 P.M.,MMC,,Closed,Yes
"",,,,,Bldg E,,
"",,,,,Ernest R. Graham,,
Information Report,2017-0402-0002,04/02/2017 04:57 P.M.,04/02/2017 04:57 P.M.,MMC,,Closed,Unknown
"",,,,,Center,,
"",,,,,University Apartments,,
Hit and Run,2017-0402-0003,04/02/2017 11:24 P.M.,04/02/2017 11:24 P.M.,MMC,,Open,Yes
"",,,,,Bldg H,,
Theft/Wallet,2017-0403-0002,04/03/2017 01:53 P.M.,04/03/2017 01:53 P.M.,BBC,Glenn Hubert Library,Open,Unknown
Arrest/Bench,,,,,,,
"",2017-0403-0003,04/03/2017 01:38 P.M.,04/03/2017 01:38 P.M.,MMC,Marketplace Garage,Closed,Yes
Warrant/Burglary,,,,,,,
Theft/Wallet,2017-0403-0004,04/03/2017 03:02 P.M.,04/03/2017 03:02 P.M.,MMC,Graham Center,Open,Unknown
"",,,,,Royal Caribbean,,
Theft/Engagement Ring,2017-0403-0005,04/03/2017 03:28 P.M.,04/03/2017 03:28 P.M.,BBC,,Open,Unknown
"",,,,,Housing,,
Theft/Bike Rack,2017-0403-0007,04/03/2017 05:01 P.M.,04/03/2017 05:01 P.M.,MMC,Panther Garage,Open,Yes
Lost/Stolen Tag,2017-0403-0008,04/03/2017 07:26 P.M.,04/03/2017 07:26 P.M.,MMC,Marketplace Garage,Closed,Yes
"",,,,,Koven Conference,,
Arrest Warrant,2017-0404-0001,04/04/2017 08:15 A.M.,04/04/2017 08:15 A.M.,BBC,,Closed,Unknown
"",,,,,Center,,
"",,,,,Primera Casa-Charles,,
Assault/Battery,2017-0404-0004,04/04/2017 12:09 P.M.,04/04/2017 12:09 P.M.,MMC,,Closed,Yes
"",,,,,Perry,,
"",,,,,Ryder Business,,
Information Report,2017-0404-0005,04/04/2017 02:44 P.M.,04/04/2017 02:44 P.M.,MMC,,Closed,Unknown
"",,,,,Building,,
"",,,,,Stdent Academic,,
Theft/Sil Macbook,2017-0404-0007,04/04/2017 04:23 P.M.,04/04/2017 04:23 P.M.,MMC,,Open,Yes
"",,,,,Success Center,,
Conduct Investigation,2017-0404-0008,04/04/2017 04:24 P.M.,04/04/2017 04:24 P.M.,MMC,Deuxieme Maison,Closed,No
"",,,,OFF,,,
Assist Other Agency,2017-0404-0009,04/04/2017 06:31 P.M.,04/04/2017 06:31 P.M.,,9850 SW 8TH ST,Closed,No
"",,,,CAMPUS,,,
"",,,,,Student Academic,,
Burglary,2017-0405-0001,04/05/2017 08:49 A.M.,04/05/2017 08:49 A.M.,MMC,,Open,Unknown
"",,,,,Success Center,,
Criminal Mischief,2017-0405-0003,04/05/2017 12:04 P.M.,04/05/2017 12:04 P.M.,MMC,Marketplace Garage,Closed,Unknown
Theft/Backpack,2017-0405-0004,04/05/2017 01:10 P.M.,04/05/2017 01:10 P.M.,MMC,Marketplace Garage,Open,Staff
"",,,,,Parking  Garage 6-,,
Conduct Investigation,2017-0405-0007,04/05/2017 07:32 P.M.,04/05/2017 07:32 P.M.,MMC,,Closed,Yes
"",,,,,Tech Station,,
"",,,,,University Aparments,,
Conduct Investigation,2017-0405-0008,04/05/2017 07:20 P.M.,04/05/2017 07:20 P.M.,MMC,,Closed,Yes
"",,,,,Bldg B,,
"",,,,OFF,SW 117TH AVE/SW,,
Arrest,2017-0406-0001,04/06/2017 02:25 A.M.,04/06/2017 02:25 A.M.,,,Closed,No
"",,,,CAMPUS,20TH ST,,
"",,,,,PG5 MARKET,,
Conduct Investigation,2017-0406-0003,04/06/2017 10:15 A.M.,04/06/2017 10:15 A.M.,MMC,,Closed,Yes
"",,,,,STATION,,
"",,,,,PG5 MARKET,,
Theft/Laptop,2017-0406-0004,04/06/2017 12:31 P.M.,04/06/2017 12:31 P.M.,MMC,,Open,Yes
"",,,,,STATION,,
Theft/Longboard,2017-0406-0007,04/06/2017 05:11 P.M.,04/06/2017 05:11 P.M.,MMC,11200 SW 8TH ST,Open,Yes
Theft/Cell Phone,2017-0406-0008,04/06/2017 05:23 P.M.,04/06/2017 05:23 P.M.,MMC,Chemistry and Physics,Open,Yes
"",,,,,Ronald Reagan,,
Conduct Investigation,2017-0406-0009,04/06/2017 06:31 P.M.,04/06/2017 06:31 P.M.,MMC,,Open,Yes
"",,,,,Presidents House,,
Fraud,2017-0407-0001,04/07/2017 02:48 A.M.,04/06/2017 02:25 A.M.,MMC,University Towers,Open,Yes
"",,,,,PG5 MARKET,,
Conduct Investigation,2017-0407-0002,04/07/2017 10:50 A.M.,04/07/2017 10:50 A.M.,MMC,,Open,No
"",,,,,STATION,,
"",,,,,University Apartments,,
Arrest,2017-0407-0003,04/07/2017 02:32 P.M.,04/07/2017 02:32 P.M.,MMC,,Closed,Yes
"",,,,,Bldg K,,
Information Report,2017-0407-0004,04/07/2017 07:02 P.M.,04/07/2017 07:02 P.M.,MMC,University Towers,Closed,Yes
"",,,,,Royal Caribbean,,
Theft/Money,2017-0407-0005,04/07/2017 07:37 P.M.,04/07/2017 07:37 P.M.,MMC,,Open,No
"",,,,,Housing,,
