THEFT,2018-0912-0006,9/12/18 3:23PM,9/12/18 3:23PM,MMC,,OPEN,YES
"",,,,,1ST FLR,,
"",,,,,ENGINEERING,,
SUSPICIOUS INCIDENT,2018-0912-0007,9/12/18 4:15PM,9/12/18 4:15PM,EC,,CLOSED,NO
"",,,,,CENTER - RM 3832,,
"",,,,,UNIVERSITY,,
NARCOTICS,,,,,,,
"",2018-0912-0009,9/12/18 5:02PM,9/12/18 5:02PM,MMC,APARTMENTS BLDG L -,CLOSED,YES
INVESTIGATION,,,,,,,
"",,,,,RM 205,,
"",,,,,WOLFE UNIVERSITY,,
THEFT,2018-0912-0010,9/12/18 6:33PM,9/12/18 6:33PM,BBC,,OPEN,YES
"",,,,,CENTER - GYM,,
"",,,,,GREEN LIBRARY - 1ST,,
THEFT,2018-0912-0011,9/12/18 7:00PM,9/12/18 7:00PM,MMC,,OPEN,YES
"",,,,,FLR,,
"",,,,,WELLNESS AND,,
THEFT,2018-0912-0013,9/12/18 9:55PM,9/12/18 9:55PM,MMC,,OPEN,YES
"",,,,,FITNESS CENTER,,
"",,,,,LAKEVIEW SOUTH -,,
FRAUD,2018-0913-0002,9/13/18 8:55AM,9/13/18 8:55AM,MMC,,OPEN,YES
"",,,,,RM 333D,,
"",,,,,ENGINEERING AND,,
FRAUD,2018-0913-0003,9/13/18 9:36AM,9/13/18 9:36AM,MMC,,OPEN,YES
"",,,,,COMPUTER SCIENCES,,
"",,,,,UNIVERSITY,,
INFORMATION REPORT,2018-0913-0006,9/13/18 12:09PM,9/13/18 12:09PM,MMC,APARMENTS BLDG K -,OPEN,YES
"",,,,,RM 211,,
FRAUD,2018-0913-0007,9/13/18 12:56PM,9/13/18 12:56PM,MMC,PRIMERA CASA (PC),OPEN,NO
HARRASSING PHONE,,,,,,,
"",2018-0913-0008,9/13/18 12:29PM,9/13/18 12:29PM,MMC,FIELD HOUSE,CLOSED,NO
CALLS,,,,,,,
"",,,,,MARKET STATION,,
INFORMATION REPORT,2018-0913-0009,9/13/18 2:35PM,9/13/18 2:35PM,MMC,(PG5) - PUBLIC,CLOSED,NO
"",,,,,SAFETY,,
