Theft/Bookbag,2019-0301-0006,03/01/2019 11:58 A.M.,03/01/2019 11:58 A.M.,MMC,Chemistry & Physics,Open,No
Narcotics Investigation,2019-0301-0008,03/01/2019 11:06 P.M.,03/01/2019 11:06 P.M.,MMC,Panther Hall,Closed,Yes
Narcortics Investigation,2019-0302-0001,03/02/2019 12:41 A.M.,03/02/2019 12:41 A.M.,MMC,Panther Hall,Closed,Yes
"",,,,,College of Business,,
Theft - Apple Ipad,2019-0302-0005,03/02/2019 5:18 P.M.,03/02/2019 5:18 P.M.,MMC,,Open,Yes
"",,,,,Complex,,
Criminal Mischief - Graffiti,2019-0302-0006,03/02/2019 11:09 P.M.,03/02/2019 11:09 P.M.,MMC,PG5 - Market Station,Open,Unknown
Disturbance,2019-0302-0007,03/02/2019 11:42 P.M.,03/02/2019 11:42 P.M.,BBC,Bayview Housing,Closed,Yes
Civil Citation,2019-0303-0001,03/03/2019 12:47 A.M.,03/03/2019 12:47 A.M.,MMC,PG5 - Market Station,Closed,No
"",,,,,Modesto A. Maidique,,
Disturbance,2019-0304-0001,03/04/2019 11:10 A.M.,03/04/2019 11:10 A.M.,MMC,,Closed,Yes
"",,,,,Campus,,
"",,,,,Alonzo & Tracy,,
Sex Offense,2019-0304-0002,03/04/2019 12:05 P.M.,03/04/2019 12:05 P.M.,Off Campus,,Closed,No
"",,,,,Mourning High School,,
"",,,,,University Apartments,,
Fraud,2019-0304-0007,03/04/2019 8:21 P.M.,03/04/2019 8:21 P.M.,MMC,,Open,Yes
"",,,,,Bldg B,,
"",,,,,Steven & Dorthea,,
Theft - Cell Phone,2019-0304-0008,03/04/2019 7:02 P.M.,03/04/2019  7:02 P.M.,MMC,,Open,Yes
"",,,,,Green Library,,
Theft/Tail Lights,2019-0305-0002,03/05/2019 02:01 P.M.,03/05/2019 02:01 P.M.,MMC,Northeast Gravel Lot,Open,No
Theft/iPhone,2019-0305-0003,03/05/2019 01:43 P.M.,03/05/2019 01:43 P.M.,MMC,PG5-Market Station,Open,Yes
"",,,,,Ernest R. Graham,,
Fraud,2019-0305-0004,03/05/2019 02:44 P.M.,03/05/2019 02:44 P.M.,MMC,,Open,Yes
"",,,,,Center,,
Trespass Warning,2019-0305-0007,03/05/2019 10:43 P.M.,03/05/2019 10:43 P.M.,MMC,Lakeview South,Closed,Yes
Information Report - Stalking,2019-0306-0002,03/06/2019 12:12 P.M.,03/06/2019 12:12 P.M.,MMC,PG5 - Market Station,Closed,Yes
"",,,,,,,Faculty/Sta
Fraud,2019-0306-0003,03/06/2019 12:37 P.M.,03/06/2019 12:37 P.M.,CEAS,Engineering Center,Closed,
"",,,,,,,ff
"",,,,,Management & New,,
Trespass (Arrest),2019-0306-0008,03/06/2019 5:43 P.M.,03/06/2019 5:43 P.M.,MMC,Growth Opportunity,Closed,No
"",,,,,Bldg,,
"",,,,,Wertheim Performing,,
Theft - Apple Laptop,2019-0306-0009,03/06/2019 5:39 P.M.,03/06/2019 5:39 P.M.,MMC,,Open,Yes
"",,,,,Arts Center,,
Assault/Battery,2019-0307-0002,03/07/2019 09:24 A.M.,03/07/2019 09:24 A.M.,MMC,University Towers,Open,Yes
Burglary,2019-0307-0004,03/07/2019 11:35 A.M.,03/07/2019 11:35 A.M.,MMC,University Towers,Open,Yes
Arrest/Trespass,2019-0307-0005,03/07/2019 12:32 P.M.,03/07/2019 12:32 P.M.,MMC,PG5 Market Station,Closed,No
"",,,,,Ernest R. Graham,,
Theft/Skateboard,2019-0307-0006,03/07/2019 03:55 P.M.,03/07/2019 03:55 P.M.,MMC,,Open,Yes
"",,,,,Center,,
Theft/Wallet,2019-0307-0008,03/07/2019 05:00 P.M.,03/07/2019 05:00 P.M.,MMC,Green Library,Open,Yes
Criminal Mischief,2019-0308-0002,03/08/2019 08:54 A.M.,03/08/2019 08:54 A.M.,MMC,PG5 Market Station,Open,Yes
"",,,,OFF,,,
Trespass Warning,2019-0308-0003,03/08/2019 02:04 P.M.,03/08/2019 02:04 P.M.,,NBC North,UNKNOWN,No
"",,,,CAMPUS,,,
Theft/Bikini,2019-0308-0004,03/08/2019 06:40 P.M.,03/08/2019 06:40 P.M.,MMC,Parkview East,Open,Yes
Fraud,2019-0308-0005,03/08/2019 07:09 P.M.,03/08/2019 07:09 P.M.,MMC,University Towers,Open,Yes
"",,,,,Steven & Dorothea,,
Trespass Warning,2019-0309-0002,03/09/2019 2:02 A.M.,03/09/2019 2:02 A.M.,MMC,,Closed,No
"",,,,,Green Library,,
Civil Citation,2019-0310-0001,03/09/2019 11:34 P.M.,03/09/2019 11:34 P.M.,MMC,Parking Lot 5 MMC,Closed,Yes
"",,,,,University Apartments,,
Criminal Mischief,2019-0310-0003,03/10/2019 10:24 A.M.,03/10/2019 10:24 A.M.,MMC,,Open,Yes
"",,,,,Bldg B,,
Theft/Bicycle,2019-0311-0006,03/11/2019 05:46 P.M.,03/11/2019 05:46 P.M.,MMC,Ceramics (W01C),Open,Yes
Drug Violation,2019-0314-0001,03/14/2019 12:56 A.M.,03/14/2019 12:56 A.M.,BBC,Bayview Housing,Closed,Yes
"",,,,,Ambulatory Care,,
Trespass,2019-0315-0001,03/15/2019 07:42 A.M.,03/15/2019 07:42 A.M.,MMC,,Closed,No
"",,,,,Center,,
Sex Offense,2019-0315-0003,03/15/2019 12:23 P.M.,03/15/2019 12:23 P.M.,BBC,Glenn Hubert Library,Open,Unknown
Fraud,2019-0315-0005,03/15/2019 12:45 P.M.,03/15/2019 12:45 P.M.,MMC,Panther Hall,Open,Yes
"",,,,,Bay Vista Blvd / NE,,
Assault / Battery,2019-0317-0004,03/17/2019 11:23 P.M.,03/17/2019 11:23 P.M.,BBC,,Closed,No
"",,,,,151st St,,
Theft - Skateboard,2019-0318-0005,03/18/2019 7:59 P.M.,03/18/2019 7:59 P.M.,MMC,PG6 - Tech Station,Open,Yes
"",2019-0319-,,,,Ernest R. Graham,,
Theft - Cell phone,,03/19/2019 2:03 P.M.,03/19/2019 2:03 P.M.,MMC,,Open,Unknown
"",0002,,,,Center,,
"",2019-0319-,,,,,,
Criminal Mischief,,03/19/2019 3:31 P.M.,03/19/2019 3:31 P.M.,MMC,PG2 - Blue Garage,Closed,Yes
"",0003,,,,,,
"",2019-0319-,,,,Wellness & Fitness,,
Fraud,,03/19/2019 5:05 P.M.,03/19/2019 5:05 P.M.,MMC,,Open,Yes
"",0004,,,,Center,,
Theft/Wallet,2019-0320-0002,03/20/2019 09:58 A.M.,03/20/2019 09:58 A.M.,MMC,Green Library,Open,Yes
Theft/Picture Frame/Blanket,2019-0320-0007,03/20/2019 03:26 P.M.,03/20/2019 03:26 P.M.,MMC,Deuxieme Maison,Open,Yes
