"",,,,,SW 112TH AVE/SW,,
Assist Other Agency,2017-0301-0001,03/01/2017 12:02 A.M.,03/01/2017 12:02 A.M.,MMC,,Closed,Yes
"",,,,,8TH ST,,
"",,,,,SW 109TH AVE/SW,,
Traffic Crash,2017-0301-0002,03/01/2017 09:03 A.M.,03/01/2017 09:03 A.M.,MMC,,Closed,Unknown
"",,,,,8TH ST,,
Traffic Crash,2017-0301-0003,03/01/2017 09:27 A.M.,03/01/2017 09:27 A.M.,MMC,Red Garage,Closed,Unknown
Traffic Crash,2017-0301-0004,03/01/2017 11:31 A.M.,03/01/2017 11:31 A.M.,MMC,University Aparmtents,Closed,Unknown
"",,,,,Campus Support,,
Information Report,2017-0301-0005,03/01/2017 02:07 P.M.,03/01/2017 02:07 P.M.,MMC,,Closed,Unknown
"",,,,,Complex,,
Conduct Investigation,2017-0301-0006,03/01/2017 03:04 P.M.,03/01/2017 03:04 P.M.,MMC,Deuxieme Maison,Open,Yes
Traffic Crash,2017-0301-0007,03/01/2017 02:47 P.M.,03/01/2017 02:47 P.M.,MMC,Veterans Affairs,Closed,Yes
"",,,,,Student Health,,
Baker Act,2017-0301-0008,03/01/2017 03:20 P.M.,03/01/2017 03:20 P.M.,MMC,,Closed,Unknown
"",,,,,Services,,
Found Property / Digital,,,,,,,
"",2017-0301-0009,03/01/2017 04:44 P.M.,03/01/2017 04:44 P.M.,MMC,Market Place Garage,Open,Yes
Recorder,,,,,,,
Theft,2017-0301-0010,03/01/2017 04:18 P.M.,03/01/2017 04:18 P.M.,MMC,Panther Hall,Open,Yes
Traffic Crash,2017-0301-0011,03/01/2017 06:27 P.M.,03/01/2017 06:27 P.M.,MMC,Motor Pool,Closed,No
Sick/Injured Person,2017-0301-0012,03/01/2017 06:36 P.M.,03/01/2017 06:36 P.M.,BBC,Glenn Hubert Library,Closed,Unknown
"",,,,OFF,SW 107TH AVE/SW,,
Assist Other Agency,2017-0302-0001,03/02/2017 12:20 A.M.,03/02/2017 12:20 A.M.,,,Closed,No
"",,,,CAMPUS,20TH ST,,
