"",,,,,LAKEVIEW NORTH -,,
DISTURBANCE - HARRASSMENT,2018-0401-0001,04/01/18 1:33AM,04/01/18 1:33AM,MMC,,OPEN,YES
"",,,,,RM 211A,,
"",,,,,SASC - 2ND FLOOR,,
THEFT - LAPTOP,2018-0401-0003,04/01/18 5:31PM,04/01/18 5:31PM,MMC,,OPEN,YES
"",,,,,PATIO,,
"",,,,,DORAL PROPERTY -,,
INVESTIGATION - BROKEN LOCK,2018-0401-0005,04/01/18 11:01PM,04/01/18 11:01PM,MMC,,OPEN,NO
"",,,,,11800 NW 41 STREET,,
"",,,,,GRAHAM CENTER -,,
THEFT - LAPTOP,2018-0402-0006,04/02/18 3:51PM,04/02/18 3:51PM,MMC,,OPEN,YES
"",,,,,1ST FLR RESTROOM,,
"",,,,,PG5 (MARKET,,
INVESTIGATION - SEX OFFENSE,,,,,,,
"",2018-0402-0007,04/02/18 4:05PM,04/02/18 4:05PM,MMC,STATION) - LOBBY,OPEN,NO
"(MINORS)",,,,,,,
"",,,,,WALK IN,,
"",,,,,RAFAEL DIAZ BALART,,
THEFT - JEWELRY,2018-0402-0008,04/02/18 5:29PM,04/02/18 5:29PM,MMC,,OPEN,15
"",,,,,HALL,,
Fire/Vehicle,2018-0403-0002,04/03/2018 02:52 A.M.,04/03/2018 02:52 A.M.,MMC,PG5 Market Station,Closed,Yes
"",,,,,Academic Health,,
Assault/Verbal Threats,2018-0403-0008,04/03/2018 12:32 P.M.,04/03/2018 12:32 P.M.,MMC,,Open,Yes
"",,,,,Center 3,,
Information Report/Violation of No,,,,,,,
"",2018-0403-0009,04/03/2018 01:16 P.M.,04/03/2018 01:16 P.M.,BBC,Glenn Hubert Library,Open,Yes
Contact Order,,,,,,,
Information Report/Verbal Threats,2018-0403-0011,04/03/2018 03:07 P.M.,04/03/2018 03:07 P.M.,MMC,Green Library,Open,Yes
Theft/Wallet,2018-0403-0013,04/03/2018 04:57 P.M.,04/03/2018 04:57 P.M.,MMC,Green Library,Open,Yes
INFORMATION REPORT - WELFARE,,,,,PG5 - MARKET,,
"",2018-0404-0001,04/04/18 10:24AM,04/04/18 10:24AM,MMC,,CLOSED,YES
CHECK,,,,,STATION,,
"",,,,,ACADEMIC HEALTH,,
INFORMATION REPORT -,2018-0404-0002,04/04/18 11:43AM,04/04/18 11:43AM,MMC,,CLOSED,NO
"",,,,,CENTER 1 - RM 441,,
"",,,,,PIKAP GREEK,,
BURGLARY - VEHICLE,2018-0404-0003,04/04/18 1:27PM,04/04/18 1:27PM,MMC,,OPEN,YES
"",,,,,HOUSING,,
"",,,,,SW 117TH AVE/SW,,
TRAFFIC STOP - CRIMINAL CITATION,2018-0404-0004,04/04/18 2:43PM,04/04/18 2:43PM,MMC,,CLOSED,NO
"",,,,,8TH ST,,
"",,,,,ENGINEERING,,
