"",2019-0501-,,,,,,
Disturbance,,05/01/2019 2:37 P.M.,05/01/2019 2:37 P.M.,MMC,Grounds MMC,Closed,Unknown
"",0001,,,,,,
Theft - Wallet and,2019-0501-,,,,Ernest R. Graham,,
"",,05/01/2019 3:18 P.M.,05/01/2019 3:18 P.M.,MMC,,Open,Yes
Sunglasses,0002,,,,Center,,
"",2019-0501-,,,,Ocean Bank,,
Assault/Battery,,05/01/2019 5:11 P.M.,05/01/2019 5:11 P.M.,MMC,,Closed,No
"",0003,,,,Convocation Center,,
"",,,,,Ernest R. Graham,,
Theft/Bicycle,2019-0502-0004,05/02/2019 05:02 P.M.,05/02/2019 05:02 P.M.,MMC,,Open,Yes
"",,,,,Center,,
"",,,,,Campus Support,,
Hit & Run,2019-0503-0001,05/03/2019 09:47 A.M.,05/03/2019 09:47 A.M.,MMC,,Open,No
"",,,,,Complex,,
Dead on Arrival (DOA),2019-0507-0001,05/07/2019 8:05 A.M.,05/07/2019 8:05 A.M.,BBC,Central Utilities BBC,Closed,No
Found Property - Bong,2019-0507-0002,05/07/2019 2:47 P.M.,05/07/2019 2:47 P.M.,MMC,University Towers,Closed,Yes
"",,,,,Ernest R. Graham,,
Theft - Skateboard,2019-0507-0004,05/07/2019 8:55 P.M.,05/07/2019 8:55 P.M.,MMC,,Open,Yes
"",,,,,Center,,
"",,,,,Modesto A. Maidique,,
Theft/Company Funds,2019-0508-0001,05/08/2019 04:07 P.M.,05/08/2019 04:07 P.M.,MMC,,Open,No
"",,,,,Campus,,
Civil Citation,2019-0508-0002,05/08/2019 10:04 P.M.,05/08/2019 10:04 P.M.,MMC,Nature Preserve,Closed,Yes
Burglary-Vehicle,,,,,,,
"",2019-0509-0002,05/09/2019 10:23 A.M.,05/09/2019 10:23 A.M.,MMC,Lot 6,Open,No
Firearm/Laptop,,,,,,,
Hit & Run,2019-0509-0004,05/09/2019 01:34 P.M.,05/09/2019 01:34 P.M.,MMC,PG5 Market Station,Open,Yes
Arrest/Narcotics,,,,,SW 17th St./SW 115th,,
"",2019-0509-0005,05/09/2019 08:19 P.M.,05/09/2019 08:19 P.M.,MMC,,Closed,No
Investigation,,,,,Ave.,,
"",,,,,Academic Health,,
Theft/iPad,2019-0509-0006,05/09/2019 09:39 P.M.,05/09/2019 09:39 P.M.,MMC,,Open,Yes
"",,,,,Center 5,,
"",,,,,Student Academic,,
Theft/Panther ID,2019-0510-0001,05/10/2019 09:35 A.M.,05/10/2019 09:35 A.M.,MMC,,Open,No
"",,,,,Success Center,,
Fraud,2019-0510-0003,05/10/2019 03:13 P.M.,05/10/2019 03:13 P.M.,MMC,University Towers,Open,Yes
Vandalism to Vehicle,2019-0514-0002,05/14/2019 11:47 A.M.,05/14/2019 11:47 A.M.,MMC,PG5 - Marketstation,Open,Yes
Vandalism to Vehicle,2019-0514-0004,05/14/2019 3:22 P.M.,05/14/2019 3:22 P.M.,MMC,PG4 - Red Garage,Closed,Yes
Harrassing Phone Calls,2019-0515-0004,05/15/2019 01:23 P.M.,05/15/2019 01:23 P.M.,MMC,PG5 Market Station,Closed,Yes
"",,,,,Wellness & Fitness,,
Theft/Money,2019-0515-0005,05/15/2019 02:27 P.M.,05/15/2019 02:27 P.M.,MMC,,Open,Yes
"",,,,,Center,,
"",,,,,Management &,,
Sick or Injured Person,2019-0515-0006,05/15/2019 03:49 P.M.,05/15/2019 03:49 P.M.,MMC,,Closed,No
"",,,,,Advanced Research,,
Sex Offense,2019-0516-0001,05/16/2019 11:55 A.M.,05/16/2019 11:55 A.M.,MMC,University Towers,Open,Yes
"",,,,,Wertheim Performing,,
Hit & Run,2019-0516-0002,05/16/2019 01:37 P.M.,05/16/2019 01:37 P.M.,MMC,,Open,Unknown
"",,,,,Arts Center,,
Assault/Battery,2019-0516-0006,05/16/2019 09:49 P.M.,05/16/2019 09:49 P.M.,MMC,University Towers,Open,Yes
Trespass Warning,2019-0518-0001,05/18/2019 2:20 A.M.,05/18/2019 2:20 A.M.,MMC,PG3 - Panther Garage,Closed,No
Missing Person,2019-0521-0004,05/21/2019 8:54 P.M.,05/21/2019 8:54 P.M.,BBC,Parking Lot3 BBC,Open,Yes
"",,,,,Academic Health,,
Criminal Mischief,2019-0522-0001,05/22/2019 10:50 A.M.,05/22/2019 10:50 A.M.,MMC,,Open,No
"",,,,,Center 3,,
"",,,,,University Apartments,,
Assault/Battery,2019-0523-0006,05/23/2019 09:18 P.M.,05/23/2019 09:18 P.M.,MMC,,Open,Yes
"",,,,,Bldg. L,,
"",,,,,Ambulatory Care,,
Assault/Battery,2019-0528-0001,05/28/2019 10:17 A.M.,05/28/2019 10:17 A.M.,MMC,,Open,Unknown
"",,,,,Center,,
Theft - Cooler,2019-0528-0002,05/28/2019 1:06 P.M.,05/28/2019 1:06 P.M.,CEASE,Engineering Center,Open,Unknown
"",2019-0529-,,,,Modesto a. Maidique,,
Simple Assault,,05/29/2019 8:32 A.M.,05/29/2019 8:32 A.M.,MMC,,Closed,Yes
"",0002,,,,Campus,,
"",2019-0529-,,,,,,
Theft - License Plate,,05/29/2019 8:16 P.M.,05/29/2019 8:16 P.M.,MMC,Motor Pool,Open,Unknown
"",0005,,,,,,
Fire,2019-0531-0001,05/30/2019 11:51 P.M.,05/30/2019 11:51 P.M.,MMC,Nature Preserve,Closed,Unknown
