Theft / Bicycle,2018-0601-0003,06/01/2018 10:08 A.M.,06/01/2018 10:08 A.M.,MMC,Parkview Garage,Open,No
Theft / Bicycle,2018-0601-0004,06/01/2018 12:25 P.M.,06/01/2018 12:25 P.M.,MMC,Parkview Garage,Open,Unknown
INFORMATION REPORT - POSSIBLE,,,,,,,
"",2018-0602-0003,6/2/18 11:23AM,6/2/18 11:23AM,MMC,PARKING GARGE #5,OPEN,YES
POISONING,,,,,,,
"",,,,,PANTHER HALL - RM,,
THEFT - BICYCLE,2018-0602-0004,6/2/18 2:04PM,6/2/18 2:04PM,MMC,,OPEN,YES
"",,,,,228B,,
INFORMATION REPORT - POSSIBLE,,,,,BAYVIEW HOUSING -,,
"",2018-0602-0005,6/2/18 7:32PM,6/2/18 7:32PM,BBC,,CLOSED,YES
NARCOTICS,,,,,RM 208,,
ASSAULT,2018-0603-0001,6/3/2018 8:07AM,6/3/2018 8:07AM,BBC,BAYVIEW HOUSING,OPEN,YES
"",,,,,Management &,,
Information Report,2018-0606-0001,06/06/2018 02:12 P.M.,06/06/2018 02:12 P.M.,MMC,,Closed,No
"",,,,,Advanced Research,,
Theft/Wallet,2018-0606-0003,06/06/2018 04:09 P.M.,06/06/2018 04:09 P.M.,MMC,FIU Arena,Open,No
"",,,,,SW 109th Ave/SW 10th,,
Information Report/Vehicle Tow,2018-0606-0004,06/06/2018 05:26 P.M.,06/06/2018 05:26 P.M.,MMC,,Closed,Unknown
"",,,,,St,,
Theft/Wallet,2018-0606-0005,06/06/2018 09:37 P.M.,06/06/2018 09:37 P.M.,MMC,Rafael Diaz Balart Hall,Open,Yes
"",,,,,PARKING GARAGE #6,,
HIT & RUN,2018-0607-0003,6/6/2018 3:46PM,6/6/2018 3:46PM,MMC,,OPEN,NO
"",,,,,(TECH STATION),,
CONDUCT INVESTIGATION -,,,,,VIERTES HAUS  - RM,,
"",2018-0607-0004,6/6/2018 4:59PM,6/6/2018 4:59PM,MMC,,OPEN,YES
LOITERING/HATEFUL TEXT,,,,,212,,
HIT& RUN,2018-0607-0005,6/6/2018 8:17PM,6/6/2018 8:17PM,MMC,BAYVIEW HOUSING,OPEN,UNKNOWN
"",,,,,PARKVIEW HOUSING -,,
THEFT - HEADPHONES,2018-0608-0005,6/8/2018 6:31PM,6/8/2018 6:31PM,MMC,,OPEN,YES
"",,,,,RM 555,,
"",,,,,PARKVIEW GARAGE -,,
THEFT - BICYCLES (MASTER CASE),2018-0608-0006,6/8/2018 9:18PM,6/8/2018 9:18PM,MMC,,OPEN,YES
"",,,,,BIKE RACK,,
"",,,,,PARKVIEW GARAGE -,,
THEFT - BICYCLE,2018-0609-0001,6/9/2018 3:42PM,6/9/2018 3:42PM,MMC,,OPEN,YES
"",,,,,BIKE RACK,,
"",,,,,RICARDO SILVA,,
BURGLARY - VEHICLE,2018-0610-0002,6/10/2018 5:47PM,6/10/2018 5:47PM,MMC,,OPEN,NO
"",,,,,STADIUM - SOUTH,,
Conduct Investigation / Male Knocked,,,,,,,
"",2018-0612-0002,06/12/2018 00:32 A.M.,06/12/2018 00:32 A.M.,MMC,Parkview East,Closed,Yes
on Dorm Door,,,,,,,
"",,,,,SW 109th Ave/SW 8th,,
Trespass Warning Issued,2018-0612-0007,06/12/2018 09:13 P.M.,06/12/2018 09:13 P.M.,MMC,,Closed,No
"",,,,,St.,,
THEFT - BICYCLE,2018-0614-0003,6/14/18 11:25AM,6/14/18 11:25AM,MMC,PARKVIEW HOUSING,OPEN,YES
CONDUCT INVESTIGATION - HAZMAT,2018-0614-0005,6/14/18 1:48PM,6/14/18 1:48PM,MMC,GOLD GARAGE (PG1),CLOSED,NO
INFORMATION REPORT -,,,,,STUDENT HEALTH,,
"",2018-0614-0006,6/14/18 1:53PM,6/14/18 1:53PM,MMC,,OPEN,UNKNOWN
HARRASSMENT,,,,,CENTER - RM 280,,
THEFT - JEWELRY,2018-0614-0009,6/14/18 5:21PM,6/14/18 5:21PM,MMC,GRAHAM CENTER,OPEN,NO
"",,,,,ENG & COMP,,
ASSAULT - VERBAL THREATS,2018-0615-0002,6/15/2018 4:22PM,6/15/2018 4:22PM,MMC,,OPEN,YES
"",,,,,SCIENCE - RM 340,,
"",,,,,UT - FRONT,,
THEFT - WALLET,2018-0616-0002,6/16/2018 2:35PM,6/16/2018 2:35PM,MMC,,OPEN,YES
"",,,,,ENTRANCE,,
"",,,,,DUPLICATING,,
CRIMINAL MISCHIEF - VANDALISM,2018-0618-0001,6/18/2018 11:59AM,6/18/2018 11:59AM,MMC,,OPEN,NO
"",,,,,CENTER,,
"",,,,,BAYVIEW HOUSING -,,
THEFT - DELIVERED PACKAGE,2018-0618-0004,6/18/2018 6:26PM,6/18/2018 6:26PM,BBC,,OPEN,YES
"",,,,,RM 907A,,
"",,,,,BAYVIEW HOUSING  -,,
INVESTIGATION - VERBAL THREATS,2018-0618-0006,6/18/2018 9:25PM,6/18/2018 9:25PM,BBC,,OPEN,YES
"",,,,,RM 205A,,
"",,,,,Wellness & Fitness,,
Theft/Phone,2018-0619-0001,06/19/2018 07:39 A.M.,06/19/2018 07:39 A.M.,MMC,,Open,Unknown
"",,,,,Center,,
Assault-Arrest,2018-0619-0002,06/19/2018 11:38 A.M.,06/19/2018 11:38 A.M.,BBC,Bayview Housing,Closed,Yes
Burglary/Dorm Room,2018-0620-0002,06/20/2018 06:16 P.M.,06/20/2018 06:16 P.M.,MMC,Parkview West,Open,Yes
Narcotics Investigation,2018-0621-0001,06/21/0218 12:15 A.M.,06/20/0218 11:45 P.M.,MMC,Parkview East,Closed,Yes
"",,,,,GLENN HUBERT,,
THEFT - CLOTHING,2018-0621-0003,6/21/2018 12:37PM,6/21/2018 12:37PM,BBC,,OPEN,UNKNOWN
"",,,,,LIBRARY,,
INFORMATION REPORT - WELFARE,,,,,7421 SW 193RD,,
"",2018-0621-0004,6/21/2018 3:07PM,6/21/2018 3:07PM,,,CLOSED,NO
CHECK,,,,,COURT,,
"",,,,,LAKEVIEW NORTH -,,
NARCOTICS INVESTIGATION,2018-0622-0005,6/22/2018 6:40PM,6/22/2018 6:40PM,MMC,,CLOSED,YES
"",,,,,RM 324,,
THEFT - STOLEN MENCH (CASE,,,,,,,
"",2018-0625-0003,6/25/2018 12:37PM,6/25/2018 12:37PM,BBC,ACADEMIC TWO,CLOSED,NO
CANCELED),,,,,,,
ASSAULT/BATTERY,2018-0625-0007,6/25/2018 4:20PM,6/25/2018 4:20PM,MMC,LOT 9 MMC,OPEN,UNKNOWN
THEFT - BACKPACK WITH LAPTOP,,,,,ERNERST GRAHAM,,
"",2018-0625-0008,6/25/2018 5:31PM,6/25/2018 5:31PM,MMC,,OPEN,YES
INSIDE,,,,,CENTER,,
"",,,,,GREEN LIBRARY -7TH,,
TRESPASS TPW,2018-0625-0009,6/25/2018 6:03PM,6/25/2018 6:03PM,MMC,,CLOSED,NO
"",,,,,FLOOR SW,,
"",,,,,Ernest R. Graham,,
Theft/2 Cash Registers Taken,2018-0626-0001,06/26/2018 07:48 A.M.,06/26/2018 07:48 A.M.,MMC,,Open,Unknown
"",,,,,Center,,
Hit And Run,2018-0626-0003,06/26/2018 01:19 P.M.,06/26/2018 01:19 P.M.,MMC,PG5 Market Station,Open,Yes
"",,,,,SW 113TH AVE/SW,,
TRAFFIC STOP-SEIZE TAG ORDER,2018-0629-0001,6/29/18 10:15AM,6/29/18 10:15AM,MMC,,CLOSED,YES
"",,,,,11ST,,
"",,,,,PRIMERA CASA (PC) -,,
SUSPICIOUS PERSON,2018-0629-0002,6/29/18 11:19AM,6/29/18 11:19AM,MMC,,CLOSED,NO
"",,,,,2ND FLR,,
