Burglary/Vehicle,2016-1001-0002,10/01/2016 12:54 P.M.,10/01/2016 12:54 P.M.,MMC,11200 SW 8TH ST,Open,No
Burglary/Vehicle,2016-1001-0005,10/01/2016 08:30 P.M.,10/01/2016 08:30 P.M.,MMC,Parkview Garage,Open,Yes
"",,,,,SW 107TH AVE/SW,,
Arrest,2016-1002-0001,10/02/2016 01:47 A.M.,10/02/2016 01:47 A.M.,MMC,,Closed,Yes
"",,,,,16TH ST,,
Information Report,2016-1002-1004,10/02/2016 11:43 A.M.,10/02/2016 11:43 A.M.,MMC,Panther Hall,Closed,Unknown
"",,,,,Panther Residence,,
Arrest/TPW,2016-1003-0001,10/03/2016 4:15 A.M.,10/03/2016 4:15 A.M.,MMC,,Closed,Yes
"",,,,,Hall,,
Theft/Gas Power Blower,2016-1003-0002,10/03/2016 06:36 A.M.,10/03/2016 06:36 A.M.,MMC,Market Station Garage,Open,No
"",,,,,Academic Health,,
Burglary,2016-1003-0003,10/03/2016 09:37 A.M.,10/03/2016 09:37 A.M.,MMC,,Open,No
"",,,,,Center 5,,
"",,,,,Modesto A. Maidique,,
Information Report,2016-1003-0004,10/03/2016 10:27 A.M.,10/03/2016 10:27 A.M.,MMC,,Closed,No
"",,,,,Campus,,
Suspicious Person,2016-1003-0008,10/03/2016 05:45 P.M.,10/03/2016 05:45 P.M.,BBC,Glenn Hubert Library,Closed,Unknown
Theft/Money,2016-1003-0009,10/03/2016 05:39 P.M.,10/03/2016 05:39 P.M.,BBC,Bayview Housing,Open,Yes
Conduct Investigation,2016-1003-0011,10/03/2016 06:11 P.M.,10/03/2016 06:11 P.M.,BBC,Wellness Center,Closed,No
Fraud,2016-1003-0013,10/03/2016 07:26 P.M.,10/03/2016 07:26 P.M.,MMC,Chemistry & Physics,Open,Unknown
Baker Act,2016-1004-0001,10/04/2016 03:59 A.M.,10/04/2016 03:59 A.M.,MMC,Lakeview North,Closed,Yes
"",,,,,Academic Health,,
Burglary,2016-1004-0002,10/04/2016 09:17 A.M.,10/04/2016 09:17 A.M.,MMC,,Open,Faculty
"",,,,,Center 5,,
"",,,,,Wertheim Performimg,,
Conduct Investigation,2016-1004-0005,10/04/2016 11:58 A.M.,10/04/2016 11:58 A.M.,MMC,,Closed,Unknown
"",,,,,Acts Center,,
"",,,,,Wellness & Fitness,,
Sick/Injured Person,2016-1004-0006,10/04/2016 12:00 P.M.,10/04/2016 12:00 P.M.,MMC,,Closed,Unknown
"",,,,,Center,,
"",,,,,School Of International,,
Conduct Investigation,2016-1004-0011,10/04/2016 03:37 P.M.,10/04/2016 03:37 P.M.,MMC,,Closed,Yes
"",,,,,& Publ,,
Theft/Wallet,2016-1004-0012,10/04/2016 05:37 P.M.,10/04/2016 05:37 P.M.,MMC,Green Library,Open,Yes
"",,,,,Modesto A. Maidique,,
Fraud,2016-1004-0013,10/04/2016 06:13 P.M.,10/04/2016 06:13 P.M.,MMC,,Open,No
"",,,,,Campus,,
Hit & Run,2016-1004-0014,10/04/2016 06:48 P.M.,10/04/2016 06:48 P.M.,MMC,Panther Garage,Open,Unknown
Information Report,2016-1005-0002,10/05/2016 03:05 A.M.,10/05/2016 03:05 A.M.,MMC,Panther Hall,Closed,No
"",,,,,Management &,,
Fraud,2016-1005-0003,10/05/2016 10:33 A.M.,10/05/2016 10:33 A.M.,MMC,,Open,Staff
"",,,,,Advanced Reseach,,
Hit & Run,2016-1005-0004,10/05/2016 12:33 P.M.,10/05/2016 12:33 P.M.,MMC,Marketplace Garage,Open,Unknown
"",,,,,Engineering &,,
Theft/Bicycle,2016-1005-0006,10/052016 09:30 P.M.,10/052016 09:30 P.M.,MMC,,Open,Yes
"",,,,,Computer Science,,
Assault/Battery - Just,,,,,,,
"",2016-1006-0003,10/06/2016 02:25 P.M.,10/06/2016 02:25 P.M.,MMC,Lakeview South,Open,Unknown
Occurred,,,,,,,
Baker Act,2016-1007-0002,10/07/2016 01:12 P.M.,10/07/2016 01:12 P.M.,MMC,Lakeview South,Closed,No
Arrest/Trespass,2016-1007-0003,10/07/2016 05:30 P.M.,10/07/2016 05:30 P.M.,MMC,Owa Ehan,Closed,No
Assault/Battery,2016-1008-0001,10/08/2016 03:22 A.M.,10/08/2016 03:22 A.M.,MMC,Lakeview North,Closed,Yes
Sick/Injured Person,2016-1008-0002,10/08/2016 06:25 A.M.,10/08/2016 06:25 A.M.,MMC,Everglades Hall,Closed,Unknown
Theft/Laptop,2016-1008-0003,10/08/2016 08:30 A.M.,10/08/2016 08:30 A.M.,MMC,Marketplace Garage,Open,Unknown
Conduct Investigation,2016-1008-0005,10/08/2016 04:05 P.M.,10/08/2016 04:05 P.M.,MMC,University Towers,Closed,Yes
"",,,,,University Apartments,,
Conduct Investigation,2016-1008-0006,10/08/2016 05:17 P.M.,10/08/2016 05:17 P.M.,MMC,,Closed,Yes
"",,,,,Bldg E,,
"",,,,,University Apartments,,
Arrest,2016-1008-0007,10/08/2016 08:39 P.M.,10/08/2016 08:39 P.M.,MMC,,Closed,Yes
"",,,,,Bldg A,,
Sick/Injured Person,2016-1009-0002,10/09/2016 01:24 A.M.,10/09/2016 01:24 A.M.,MMC,Graham Center,Closed,Yes
Theft/Bicycle,2016-1010-0001,10/10/2016 10:34 A.M.,10/10/2016 10:34 A.M.,MMC,University Towers,Open,Yes
Hit & Run,2016-1010-0003,10/10/2016 02:16 P.M.,10/10/2016 02:16 P.M.,MMC,Lot 9,Open,Yes
Conduct Investigation,2016-1010-0005,10/10/2016 05:22 P.M.,10/10/2016 05:22 P.M.,MMC,Lakeview South,Closed,No
"",,,,,Academic Health,,
Conduct Investigation,2016-1011-0002,10/11/2016 09:59 A.M.,10/11/2016 09:59 A.M.,MMC,,Closed,Unknown
"",,,,,Center 3,,
Theft/Skateboard,2016-1011-0004,10/11/2016 11:25 A.M.,10/11/2016 11:25 A.M.,MMC,Green Library,Open,Yes
Conduct Investigation,2016-1011-0005,10/11/2016 02:19 P.M.,10/11/2016 02:19 P.M.,MMC,Primera Casa,Closed,Unknown
Conduct Investigation,2016-1011-0007,10/11/2016 03:12 P.M.,10/11/2016 03:12 P.M.,MMC,Market Station Garage,Closed,Unknown
