"",,,,,Wellness & Fitness,,
Theft - Oakley Backpack,2019-0401-0002,04/01/2019 10:42 A.M.,04/01/2019 10:42 A.M.,MMC,,Open,Yes
"",,,,,Center,,
"",,,,,Herbert and Nicole,,
Trespass (TPW),2019-0402-0001,04/02/2019 12:08 A.M.,04/02/2019 12:08 A.M.,MMC,Wertheim Performing,Closed,No
"",,,,,Arts Center,,
Hit & Run,2019-0402-0003,04/02/2019 11:15 A.M.,04/02/2019 11:15 A.M.,MMC,PG4 - Red Garage,Open,Yes
Harassment,2019-0402-0004,04/02/2019 12:54 P.M.,04/02/2019 12:54 P.M.,BBC,Academic Two,Closed,Unknown
Sex Offense,2019-0403-0005,04/03/2019 11:13 P.M.,04/03/2019 11:13 P.M.,MMC,Parkview East,Open,Yes
Trespass Warning,2019-0404-0002,04/04/2018 12:33 P.M.,04/04/2018 12:33 P.M.,MMC,Chemistry & Physics,Closed,Yes
Theft/Cell Phone/Credit,,,,,Wellness & Fitness,,
"",2019-0404-0005,04/04/2019 12:54 P.M.,04/04/2019 12:54 P.M.,MMC,,Open,Yes
Card/DL,,,,,Center,,
Assault/Battery,2019-0404-0007,04/04/2019 03:23 P.M.,04/04/2019 03:23 P.M.,MMC,University Towers,Open,Unknown
Theft/Tailgate Door,2019-0405-0004,04/05/2019 03:31 P.M.,04/05/2019 03:31 P.M.,MMC,West 10,Open,No
Theft - Drivers License,2019-0408-0003,04/08/2019 1:25 P.M.,04/08/2019 1:25 P.M.,BBC,Glenn Hubert Library,Closed,Yes
Theft - Apple Watch,2019-0408-0006,04/08/2019 5:39 P.M.,04/08/2019 5:39 P.M.,MMC,University Tower,Open,Yes
"",,,,,Ernest R. Graham,,
Trespass,2019-0409-0001,04/09/2019 9:31 A.M.,04/09/2019 9:31 A.M.,MMC,,Closed,No
"",,,,,Center,,
Trespass,2019-0409-0005,04/09/2019 6:40 P.M.,04/09/2019 6:40 P.M.,MMC,Deuxieme Maison,Closed,No
"",,,,,Primera Casa -,,
Harassing or Obscene Calls,2019-0409-0006,04/09/2019 7:23 P.M.,04/09/2019 7:23 P.M.,MMC,,Open,Yes
"",,,,,Charles E. Perry,,
False Imprisonment,2019-0409-0007,04/09/2019 8:20 P.M.,04/09/2019 8:20 P.M.,MMC,Panther Hall,Open,Yes
Theft - Laundry,2019-0414-0003,04/14/2019 7:39 P.M.,04/14/2019 7:39 P.M.,MMC,Lakeview North,Open,Yes
"",,,,,Wolfe University,,
Burglary,2019-0415-0001,04/15/2019 06:49 A.M.,04/15/2019 06:49 A.M.,BBC,,Open,No
"",,,,,Center,,
Criminal Mischief,2019-0415-0004,04/15/2019 02:57 P.M.,04/15/2019 02:57 P.M.,MMC,Gold Garage,Open,Unknown
"",,,,,Steven & Dorothea,,
Criminal Mischief,2019-0416-0001,04/16/2019 12:37 A.M.,04/16/2019 12:37 A.M.,MMC,,Closed,Unknown
"",,,,,Green Library,,
Criminal Mischief,2019-0416-0004,04/16/2019 2:35 P.M.,04/16/2019 2:35 P.M.,MMC,PG4 - Red Garage,Open,Yes
"",,,,,Wolfe University,,
Theft - Food,2019-0417-0006,04/17/2019 3:16 P.M.,04/17/2019 3:16 P.M.,BBC,,Closed,No
"",,,,,Center,,
Disturbance,2019-0417-0007,04/17/2019 5:12 P.M.,04/17/2019 5:12 P.M.,BBC,Academic 1,Closed,No
Vehicle Burglary,2019-0417-0010,04/17/2019 8:41 P.M.,04/17/2019 8:41 P.M.,CEAS,Engineering Center,Open,Yes
"",,,,OFF,1001 Washington,,
Vandalism/Hate Crime,2019-0418-0005,04/18/2019 11:02 A.M.,04/18/2019 11:02 A.M.,,,Closed,Unknown
"",,,,CAMPUS,Avenue,,
Harassing Calls,2019-0418-0006,04/18/2019 11:23 A.M.,04/18/2019 11:23 A.M.,BBC,Public Safety,Closed,Yes
Arrest/Trespass,2019-0418-0007,04/18/2019 11:00 A.M.,04/18/2019 11:00 A.M.,MMC,Chemistry & Physics,Closed,Yes
Hit & Run,2019-0418-0009,04/18/2019 03:17 P.M.,04/18/2019 03:17 P.M.,CEAS,Engineering Center,Open,Yes
Drug Arrest,2019-0418-0013,04/18/2019 11:09 P.M.,04/18/2019 11:09 P.M.,MMC,FIU Stadium,Closed,Yes
"",,,,,Student Academic,,
Found Property/Wallet,2019-0419-0001,04/19/2019 12:10 A.M.,04/19/2019 12:10 A.M.,MMC,,Closed,No
"",,,,,Success Center,,
"",,,,,Modesto A. Maidique,,
Sex Offense,2019-0419-0004,04/19/2019 03:24 A.M.,04/19/2019 03:24 A.M.,MMC,,Open,Yes
"",,,,,Campus,,
"",,,,,University Apartments,,
Sex Offense,2019-0419-0007,04/19/2019 11:57 A.M.,04/19/2019 11:57 A.M.,MMC,,Open,Yes
"",,,,,Bldg. C,,
Harrassing Phone Calls,2019-0422-0005,04/22/2019 4:26 P.M.,04/22/2019 4:26 P.M.,BBC,Academic One,Closed,Yes
Hit & Run,2019-0422-0006,04/22/2019 4:48 P.M.,04/22/2019 4:48 P.M.,MMC,PG4- Red Garage,Open,No
Theft - Cell Phone,2019-0423-0005,04/23/2019 1:46 P.M.,04/23/2019 1:46 P.M.,BBC,Academic 2,Open,Yes
Narcotics Investigations,,,,,Riccardo Silva,,
"",2019-0423-0007,04/23/2019 8:27 P.M.,04/23/2019 8:27 P.M.,MMC,,Closed,Yes
"(Arrest)",,,,,Stadium,,
"",,,,,Academic Health,,
Harassing Emails,2019-0424-0003,04/24/2019 11:07 A.M.,04/24/2019 11:07 A.M.,MMC,,Closed,Unknown
"",,,,,Center 5,,
"",,,,,Ocean Bank,,
Theft - Gucci Sneakers,2019-0424-0004,04/24/2019 12:19 P.M.,04/24/2019 12:19 P.M.,MMC,,Open,Yes
"",,,,,Convocation Center,,
"",,,,,Ernesto R. Graham,,
Sick/Injured Person,2019-0424-0008,04/24/2019 9:12 P.M.,04/24/2019 9:12 P.M.,MMC,,Closed,No
"",,,,,Center,,
"",2019-0425-,04/25/2019 11:54,,,,,
Theft - Iphone,,,04/25/2019 11:54 A.M.,BBC,Academic 2,Open,Unknown
"",0003,A.M.,,,,,
