Information Report,2016-0401-0009,04/01/2016 09:43 P.M.,04/01/2016 09:43 P.M.,MMC,University Towers,Closed,Yes
"",,,,OFF,SW 107TH AVE/SW,,
Arrest/Narcotics Violation,2016-0402-0001,04/02/2016 08:36 A.M.,04/02/2016 08:36 A.M.,,,Closed,Unknown
"",,,,CAMPUS,7TH TERR,,
"",,,,,Everglades Residence,,
Burglary,2016-0402-0005,04/02/2016 10:06 P.M.,04/02/2016 10:06 P.M.,MMC,,Open,Yes
"",,,,,Hall,,
"",,,,,Lakeview Housing,,
Arrest/Narcotics,2016-0403-0001,04/03/2016 04:28 P.M.,04/03/2016 04:28 P.M.,MMC,,Closed,Yes
"",,,,,South,,
Information Report,2016-0404-0001,04/04/2016 00:02 A.M.,04/04/2016 00:02 A.M.,MMC,Lakeview South,Closed,Yes
"",,,,OFF,SW 117TH AVE/SW,,
Back Up Other Agency,2016-0404-0002,04/04/2016 01:57 A.M.,04/04/2016 01:57 A.M.,,,Closed,No
"",,,,CAMPUS,8TH ST,,
Criminal Mischief,2016-0404-0005,04/04/2016 07:05 P.M.,04/04/2016 07:05 P.M.,MMC,Lot 9,Closed,Yes
Conduct Investigation,2016-0405-0002,04/05/2016 12:09 P.M.,04/05/2016 12:09 P.M.,MMC,Marketplace Garage,Closed,Unknown
Information Report,2016-0405-0005,04/05/2016 03:48 P.M.,04/05/2016 03:48 P.M.,MMC,Owa Ehan,Closed,Yes
Information Report,2016-0405-0006,04/05/2016 03:24 P.M.,04/05/2016 03:24 P.M.,MMC,Graham Center,Closed,Yes
"",,,,,Management &,,
Arrest/Trespass,2016-0406-0002,04/06/2016 12:17 P.M.,04/06/2016 12:17 P.M.,MMC,Advanced Research,Closed,Unknown
"",,,,,Center,,
Vehicle Burglary,2016-0408-0001,04/08/2016 09:19 A.M.,04/08/2016 09:19 A.M.,MMC,Marketplace Garage,Open,Unknown
Information Report,2016-0408-0002,04/08/2016 10:35 A.M.,04/08/2016 10:35 A.M.,CEAS,Engineering Center,Closed,No
"",,,,,Ryder Business,,
Theft/Cell Phone,2016-0409-0001,04/09/2016 01:24 P.M.,04/09/2016 01:24 P.M.,MMC,,Open,Yes
"",,,,,Building,,
