"",,,,,ZIFF EDUCATION,,
TRESPASS WARNING,,,,,,,
"",2018-0703-0001,7/3/18 1:07AM,7/3/18 1:07AM,MMC,BLDG - EXTERIOR,CLOSED,NO
ISSUED,,,,,,,
"",,,,,PARKING LOT,,
"",,,,,Modesto A. Maidique,,
Criminal Mischief,2018-0704-0002,07/04/2018 04:49 P.M.,07/04/2018 04:49 P.M.,MMC,,Closed,Unknown
"",,,,,Campus,,
Information,,,,,Engineering &,,
"",2018-0705-0001,07/05/2018 05:09 P.M.,07/05/2018 05:09 P.M.,MMC,,Closed,Yes
Report/Injunction,,,,,Computer Science,,
"",,,,,Ernest R. Graham,,
Trespass,2018-0706-0001,07/06/2018 02:12 A.M.,07/06/2018 02:12 A.M.,MMC,,Closed,No
"",,,,,Center,,
"",,,,,Ernest R. Graham,,
Theft/Bookbag,2018-0706-0002,07/06/2018 02:48 A.M.,07/06/2018 02:48 A.M.,MMC,,Open,No
"",,,,,Center,,
Trespass,2018-0706-0006,07/06/2018 03:42 P.M.,07/06/2018 03:42 P.M.,MMC,Ryder Business Bldg,Closed,No
"",,,,,BAYVIEW HOUSING -,,
INFORMATION REPORT,2018-0708-0001,7/7/2018 11:45PM,7/7/2018 11:45PM,BBC,,CLOSED,YES
"",,,,,RM 805,,
"",,,,,ACADEMIC ONE - RM,,
THEFT-LAPTOP,2018-0709-0001,7/9/18 5:33PM,7/9/18 5:33PM,BBC,,OPEN,NO
"",,,,,394G,,
"",,,,,WELLNESS & FITNESS,,
THEFT-WATCH,2018-0709-0002,7/9/18 11:24PM,7/9/18 11:24PM,MMC,CENTER -,OPEN,YES
"",,,,,BASKETBALL,,
TRESPASS WARNING,,,,,EVERGLADES HALL -,,
"",2018-0710-0001,7/10/18 1:58AM,7/10/18 1:58AM,MMC,,CLOSED,YES
ISSUED,,,,,LOUNGE,,
CIVIL CITATION,2018-0710-0005,7/10/18 8:51PM,7/10/18 8:51PM,MMC,PARKVIEW GARAGE,CLOSED,YES
"",,,,,SW 109TH,,
CIVIL CITATION,2018-0711-0004,7/11/18 11:17PM,7/11/18 11:17PM,MMC,,CLOSED,NO
"",,,,,AVENUE/SW 8 STREET,,
Conduct Investigation,2018-0712-0004,07/12/2018 07:16 P.M.,07/12/2018 07:16 P.M.,MMC,Satellite Chiller Plant,Closed,No
"",,,,,Modesto A. Maidique,,
Assault/Battery w/ Injuries,2018-0712-0006,07/12/2018 09:00 P.M.,07/12/2018 09:00 P.M.,MMC,,Closed,No
"",,,,,Campus,,
Theft/Cell Phone,2018-0712-0008,07/12/2018 09:20 P.M.,07/12/2018 09:20 P.M.,MMC,Parkview West,Open,Yes
Arrest/Assault,2018-0712-0010,07/12/2018 10:59 P.M.,07/12/2018 10:59 P.M.,MMC,Red Garage,Closed,Yes
"",,,,,PARKVIEW WEST - RM,,
DISTURBANCE,2018-0715-0001,7/15/2018 1:46AM,7/15/2018 1:46AM,MMC,,CLOSED,YES
"",,,,,665,,
"",,,,,PARKVIEW WEST - RM,,
ASSAULT/BATTERY,2018-0715-0002,7/15/2018 5:36AM,7/15/2018 5:36AM,MMC,,OPEN,YES
"",,,,,657,,
"",,,,,PARKING GARAGE #6,,
THEFT - CELL PHONE,2018-0715-0003,7/15/2018 9:27AM,7/15/2018 9:27AM,MMC,,OPEN,NO
"",,,,,(TECH STATION),,
"",,,,,WOLFE UNIVERSITY,,
BURLGARY,2018-0716-0001,7/16/18 8:01AM,7/16/18 8:01AM,BBC,,OPEN,NO
"",,,,,CENTER - 2ND FLR,,
"",,,,,HOSPITALITY,,
BURGLARY,2018-0716-0002,7/16/18 8:45AM,7/16/18 8:45AM,MMC,MANAGEMENT - RM,OPEN,NO
"",,,,,UNIV2E4R6SITY,,
TRESPASS ARREST,2018-0716-0007,7/16/18 5:15PM,7/16/18 5:15PM,MMC,APARTMENTS - BLDG,CLOSED,NO
"",,,,,K,,
"",,,,,ENGINEERING AND,,
TRAFFIC STOP,2018-0717-0002,7/17/18 2:45PM,7/17/18 2:45PM,MMC,,CLOSED,NO
"",,,,,COMPUTER SCIENCES,,
"",,,,,RED GARAGE (PG #4) -,,
STOLEN TAG/DECAL,2018-0717-0003,7/17/18 6:14PM,7/17/18 6:14PM,MMC,,OPEN,UNKNOWN
"",,,,,LEVEL 4,,
"",,,,,GREEN LIBRARY -,,
BICYCLE THEFT,2018-0717-0004,7/17/18 6:56PM,7/17/18 6:56PM,MMC,,OPEN,YES
"",,,,,BIKE RACK,,
TRESPASS - TPW,2018-0718-0003,7/18/18 1:05PM,7/18/18 1:05PM,MMC,PARKVIEW HOUSING,OPEN,YES
"",,,,,PAUL CEJAS,,
THEFT,2018-0718-0004,7/18/18 12:57PM,7/18/18 12:57PM,MMC,,OPEN,YES
"",,,,,ARCHITECTURE,,
"",,,,,Parking Garage 5 -,,
Disturbance,2018-0721-0003,07/21/2018 09:08 P.M.,07/21/2018 09:08 P.M.,MMC,,Closed,Yes
"",,,,,Market Station,,
"",,,,,University Towers -,,
Burglary,2018-0721-0004,07/21/2018 09:31 P.M.,07/21/2018 09:31 P.M.,MMC,,Open,Unkown
"",,,,,Breezeway Café,,
TRESPASS WARNING,,,,,,,
"",2018-0722-0002,7/22/18 7:41PM,7/22/18 7:41PM,MMC,FROST MUSEUM,CLOSED,NO
ISSUED,,,,,,,
STALKING,2018-0723-0004,7/23/18 4:40PM,7/23/18 4:40PM,MMC,FIU MMC CAMPUS,OPEN,YES
"",,,,,UNIVERSITY,,
CIVIL CITATION,2018-0723-0007,7/23/18 9:22PM,7/23/18 9:22PM,MMC,APARTMENTS - BLDG,CLOSED,YES
"",,,,,A,,
FOUND PROPERTY,,,,,LAKEVIEW NORTH -,,
"",2018-0724-0003,7/24/18 2:57PM,7/24/18 2:57PM,MMC,,OPEN,NO
"(NARCOTICS)",,,,,RM 223,,
"",,,,,PARKVIEW WEST - RM,,
DISTURBANCE,2018-0724-0005,7/24/18 6:01PM,7/24/18 6:01PM,MMC,,CLOSED,YES
"",,,,,353,,
"",,,,,LAKEVIEW NORTH -,,
NARCOTICS ARREST,2018-0725-0002,7/25/18 4:29AM,7/25/18 4:29AM,MMC,,CLOSED,YES
"",,,,,RM 213,,
"",,,,,SW 14TH ST/SW 113TH,,
CIVIL CITATION,2018-0725-0007,7/25/18 4:35PM,7/25/18 4:35PM,MMC,,CLOSED,YES
"",,,,,AVE,,
"",,,,,SW 14TH ST/SW 113TH,,
CIVIL CITATION,2018-0725-0008,7/25/18 5:28PM,7/25/18 5:28PM,MMC,,CLOSED,YES
"",,,,,AVE,,
CIVIL CITATION,2018-0726-0002,7/26/18 2:34PM,7/26/18 2:34PM,MMC,PANTHER HALL,CLOSED,UNKNOWN
Information Report / Student,,,,,Parking Garage 5 -,,
"",2018-0727-0001,07/27/2018 09:58 A.M.,07/27/2018 09:58 A.M.,MMC,,Closed,Yes
Hit by vehicle,,,,,Market Station,,
